obligor_id,rating,sector,region,ead,maturity,secured,pd,lgd,expected_loss,capital_rate,irb_capital,rwa
OBL04322,A,energy,south,4485329.585305162,3.9372293252999873,0,0.0024,0.6000000000000001,6458.8746028394335,0.0666043782559274,298742.58830216696,3734282.353777087
OBL04323,BBB,technology,south,1375273.410734857,2.0205020888101046,1,0.00425,0.35,2045.7191984680999,0.03680926479800381,50622.803145393205,632785.0393174151
OBL04324,A,financials,east,727927.9846952324,1.6058118930386276,1,0.0018000000000000002,0.35,458.5946303579964,0.020800452422077374,15141.231412351846,189265.39265439808
OBL04325,A,industrials,east,2817842.814056873,3.415444358514968,1,0.002,0.35,1972.489969839811,0.03257871870890566,91801.70840507002,1147521.3550633753
OBL04326,B,consumer,west,6891465.859895314,1.5609325683435165,0,0.04725,0.55,179091.9690340295,0.1327906607031829,915122.3047489272,11439028.80936159
OBL04327,CCC,consumer,north,3214411.656773731,1.1652360830994564,0,0.126,0.55,222758.72781441957,0.1902216545884394,611450.7038798659,7643133.798498324
OBL04328,BBB,consumer,east,453574.6760627134,4.792876172020098,0,0.00525,0.55,1309.696877131085,0.0958869994042283,43491.914693398445,543648.9336674806
OBL04329,BBB,financials,north,2952871.478040576,2.2810566882108465,0,0.0045000000000000005,0.55,7308.356908150427,0.06240273962234561,184267.2699824169,2303340.8747802116
OBL04330,BB,consumer,north,1213651.4748796162,2.1031925542471646,0,0.01575,0.55,10513.255901144676,0.09981133034056022,121136.1682775175,1514202.1034689688
OBL04331,BB,real_estate,south,398455.45843544824,2.4357110005584133,1,0.01875,0.3,2241.3119536993963,0.05970975709040865,23791.678634528034,297395.9829316004
OBL04332,BBB,financials,west,1472113.2711264344,3.7854224871882356,1,0.0045000000000000005,0.35,2318.5784020241344,0.050377688082399806,74161.66319476877,927020.7899346097
OBL04333,BBB,financials,north,9166775.548098624,4.3441434553376785,1,0.0045000000000000005,0.35,14437.671488255333,0.05433935410378671,498116.6624980646,6226458.281225807
OBL04334,BBB,technology,west,4894255.602634466,4.935385665072015,1,0.00425,0.35,7280.205208918769,0.057234645219794676,280120.9830317761,3501512.2878972013
OBL04335,BBB,technology,east,1815795.537433253,2.4718107268055367,1,0.00425,0.35,2700.995861931964,0.03997170692563022,72580.4470591492,907255.588239365
OBL04336,BBB,industrials,south,2175941.3850290184,1.6069710069703302,1,0.005,0.35,3807.897423800782,0.03685096859851366,80185.54765191067,1002319.3456488834
OBL04337,B,industrials,north,4209133.094772526,3.7320335132069484,1,0.045,0.35,66293.84624266729,0.09932288115571118,418063.22614066245,5225790.32675828
OBL04338,BB,industrials,east,964279.2574336401,3.23373540276611,1,0.015,0.35,5062.46610152661,0.07156003470907277,69003.8571311902,862548.2141398776
OBL04339,BB,technology,east,4470844.804362699,3.3539510331678923,1,0.01275,0.35,19951.144939468544,0.06922847046807547,309509.74750617176,3868871.843827147
OBL04340,BBB,financials,north,469899.7567295223,3.7695159736129322,1,0.0045000000000000005,0.35,740.0921168489976,0.05026490138216422,23619.464931512397,295243.31164390495
OBL04341,BB,industrials,west,2012211.4274884819,2.275424276720318,1,0.015,0.35,10564.10999431453,0.06390949516449776,128599.41649502226,1607492.7061877784
OBL04342,A,real_estate,south,2221349.6922915517,4.937866321796073,1,0.0025,0.3,1666.0122692186637,0.039221769670986305,87125.26598977555,1089065.8248721943
OBL04343,BBB,real_estate,north,5910565.696226186,2.3496834910895763,1,0.00625,0.3,11082.310680424098,0.03998384123528522,236327.12040863087,2954089.0051078857
OBL04344,BBB,industrials,east,1825021.4571514681,4.573325429563243,0,0.005,0.55,5018.809007166538,0.09164410105453226,167252.45084587886,2090655.6355734859
OBL04345,BB,healthcare,east,2302848.7389276824,1.445066888716064,1,0.012,0.35,9671.964703496265,0.052779912146550916,121544.15412739864,1519301.926592483
OBL04346,BB,energy,west,1860622.4862581897,1.2121217934388127,1,0.018,0.39999999999999997,13396.481901058964,0.06756004954778146,125703.74736131962,1571296.8420164953
OBL04347,BBB,healthcare,east,11342035.134241514,2.471547729448488,0,0.004,0.55,24952.477295331333,0.06101474640911983,692031.3974790734,8650392.468488418
OBL04348,BBB,technology,west,527397.2912550758,2.5993280812680744,1,0.00425,0.35,784.5034707419254,0.04086525564108796,21552.225131555995,269402.81414444995
OBL04349,BB,consumer,north,566997.1649061356,1.1227419326400847,1,0.01575,0.35,3125.5718715450726,0.05569362717611701,31578.128712197657,394726.60890247073
OBL04350,BBB,technology,east,492496.86556597817,4.130681547545327,0,0.00425,0.55,1151.211423260474,0.08107921649615686,39931.2599869026,499140.7498362825
OBL04351,BB,energy,west,1288674.5429263809,3.615734732498911,1,0.018,0.39999999999999997,9278.45670906994,0.08940191914064814,115209.97728531601,1440124.71606645
OBL04352,B,industrials,north,2611414.3155581746,3.9149539797702335,1,0.045,0.35,41129.77547004125,0.10069353563103588,262952.54043105425,3286906.755388178
OBL04353,A,consumer,east,836227.9384403898,3.0066139453710474,0,0.0021000000000000003,0.55,965.8432688986504,0.048719267680761146,40740.4127750084,509255.159687605
OBL04354,BB,energy,west,5508993.184628739,3.2677732542474285,1,0.018,0.39999999999999997,39664.75092932692,0.08623995861538905,475095.3442548428,5938691.803185535
OBL04355,BBB,financials,east,599505.5226710171,1.0032025409081529,0,0.0045000000000000005,0.55,1483.7761686107676,0.04816441722767201,28874.834124220448,360935.4265527556
OBL04356,CCC,financials,north,2193213.6796058742,2.9937395145385395,0,0.108,0.55,130276.89256858893,0.19972864272311347,438047.5914294467,5475594.892868084
OBL04357,A,industrials,north,1502691.4012495691,4.156907788175756,1,0.002,0.35,1051.8839808746984,0.036844393492648224,55365.753285658066,692071.9160707258
OBL04358,B,technology,east,2206738.909837538,3.778570529061885,1,0.03825,0.35,29542.717155450035,0.09537036956478677,210457.50536420065,2630718.8170525082
OBL04359,BB,financials,south,881160.6337841137,1.2868228212624433,0,0.0135,0.55,6542.617705847044,0.08468701719024825,74622.86574064528,932785.8217580661
OBL04360,BBB,consumer,south,4045570.018743231,4.321212183853888,1,0.00525,0.35,7433.734909440686,0.057575062739106314,232923.94764458903,2911549.345557363
OBL04361,BB,energy,east,1358563.6448299147,3.864198091213189,0,0.018,0.6000000000000001,14672.487364163078,0.1374895955517659,186788.3660589979,2334854.5757374736
OBL04362,BB,consumer,north,4237884.640295469,2.6923578125583756,0,0.01575,0.55,36710.675696559505,0.10719821431637876,454293.6659184834,5678670.823981043
OBL04363,CCC,healthcare,east,1250740.6552767172,1.532482234494141,1,0.096,0.35,42024.88601729769,0.11135628305302944,139277.83043492565,1740972.8804365706
OBL04364,CCC,healthcare,south,6203583.102338845,1.5168007482779302,0,0.096,0.55,327549.1878034911,0.17481069497151533,1084452.6734334026,13555658.417917531
OBL04365,BB,energy,north,819395.252929721,1.359555496661228,0,0.018,0.6000000000000001,8849.468731640987,0.10334969138628786,84684.24651367594,1058553.0814209492
OBL04366,A,financials,south,4228798.180538187,3.415578570830223,0,0.0018000000000000002,0.55,4186.510198732806,0.04851997539435115,205181.18366738973,2564764.795842372
OBL04367,CCC,healthcare,south,714833.295207985,1.3405654081717953,1,0.096,0.35,24018.398718988294,0.1099719506901742,78611.61189230726,982645.1486538408
OBL04368,A,healthcare,south,3103279.728879186,3.0328951763549825,0,0.0016,0.55,2730.886161413684,0.04243129338417704,131676.17262924212,1645952.1578655266
OBL04369,BBB,financials,north,170051.45623905928,2.3570077893369863,1,0.0045000000000000005,0.35,267.83104357651837,0.04024937306377799,6844.464502204613,85555.80627755767
OBL04370,BB,real_estate,south,19993085.892554678,3.4593542902093444,1,0.01875,0.3,112461.10814562006,0.06667542450805507,1333047.48911209,16663093.613901125
OBL04371,CCC,financials,north,2108130.0849355143,4.525956450027724,0,0.108,0.55,125222.92704516955,0.21692950289674542,457315.61136673484,5716445.142084185
OBL04372,BB,industrials,east,2283527.0517169144,3.20573111635413,1,0.015,0.35,11988.517021513799,0.07133646650164051,162898.75103039359,2036234.3878799197
OBL04373,BB,technology,east,3366201.2778782113,2.4675372098029027,1,0.01275,0.35,15021.673202531516,0.0621579916886978,209236.3110528378,2615453.8881604723
OBL04374,B,financials,north,572946.1586476354,1.3688523410347528,0,0.0405,0.55,12762.37568387608,0.12358384688540429,70806.89034388993,885086.1292986241
OBL04375,B,industrials,north,3965755.061973489,2.891285897339312,1,0.045,0.35,62460.64222608245,0.09302301485885334,368906.4920565327,4611331.150706659
OBL04376,CCC,industrials,south,525524.7762385488,3.5205953407242094,0,0.12,0.55,34684.63523174422,0.21289047403379674,111879.21872992962,1398490.2341241203
OBL04377,B,healthcare,east,407817.9677107878,3.577521165282074,1,0.036,0.35,5138.506393155925,0.09236375613130135,37667.59931560213,470844.9914450266
OBL04378,CCC,consumer,south,3322002.535558908,2.909384460245261,1,0.126,0.35,146500.31181814783,0.13329303639248044,442799.8048681658,5534997.560852072
OBL04379,BBB,financials,north,696465.4034111999,2.8680920611083303,1,0.0045000000000000005,0.35,1096.93301037264,0.043873266400460915,30556.212182564053,381952.6522820507
OBL04380,BB,financials,east,9132807.468988117,2.519907859185487,0,0.0135,0.55,67811.09545723676,0.10015568460899772,914702.5844586726,11433782.305733407
OBL04381,CCC,real_estate,west,1557833.9671034184,3.1739551461487965,1,0.15,0.3,70102.52851965383,0.12209126102086637,190197.9135047952,2377473.91880994
OBL04382,BBB,industrials,south,2679416.1020009727,3.098080245399969,1,0.005,0.35,4688.978178501702,0.04764237641002182,127653.75049060376,1595671.881132547
OBL04383,BBB,financials,north,534564.4775552397,1.7861795814293968,1,0.0045000000000000005,0.35,841.9390521495026,0.036201859467130934,19352.228092575057,241902.8511571882
OBL04384,BB,consumer,east,6808237.655433577,4.8140544487284735,1,0.01575,0.35,37530.410075577594,0.08514532379746541,579689.5996619886,7246119.995774857
OBL04385,BB,healthcare,west,491563.07947370707,3.4398360706141236,1,0.012,0.35,2064.5649337895697,0.06866752582814317,33754.42045592237,421930.25569902966
OBL04386,B,financials,south,1106580.4404220383,3.992200862852373,1,0.0405,0.35,15685.777742982393,0.09843474526986538,108925.96377355879,1361574.547169485
OBL04387,B,healthcare,west,10094258.436408216,4.75734564589463,0,0.036,0.55,199866.31704088268,0.15924558898693375,1607466.1300921512,20093326.62615189
OBL04388,BB,technology,east,22356408.319834147,3.0911045168821603,0,0.01275,0.55,156774.31334283698,0.1054929472959547,2358443.4046111065,29480542.55763883
OBL04389,BBB,consumer,east,3073404.7911186526,2.786418450363013,0,0.00525,0.55,8874.45633435511,0.07286478348369564,223942.97466261344,2799287.1832826682
OBL04390,BBB,real_estate,south,1783797.2974878028,3.2274083856308504,0,0.00625,0.5,5574.366554649384,0.07605970823124589,135675.10199060722,1695938.7748825902
OBL04391,BBB,financials,north,2704081.2120919544,2.6492848649605265,1,0.0045000000000000005,0.35,4258.927909044828,0.04232179243827047,114441.56379438253,1430519.5474297816
OBL04392,BBB,real_estate,south,2729017.9277216485,4.56333271691484,0,0.00625,0.5,8528.181024130152,0.09039719711193911,246695.57153426946,3083694.644178368
OBL04393,CCC,technology,north,3372153.5333340736,4.409562529962475,1,0.102,0.35,120385.88114002641,0.1347340444321113,454343.8839921341,5679298.549901676
OBL04394,BBB,industrials,north,1067378.8080019709,1.6217005869143568,0,0.005,0.55,2935.29172200542,0.05807617992099826,61989.28369738312,774866.046217289
OBL04395,B,industrials,east,7590877.368057834,1.4418624230799306,0,0.045,0.55,187874.2148594314,0.1291120848376081,980074.0027365624,12250925.03420703
OBL04396,BBB,financials,west,645459.055462887,1.2836572350981994,1,0.0045000000000000005,0.35,1016.5980123540471,0.032638675305559556,21066.928534286326,263336.60667857906
OBL04397,BB,financials,west,349607.38237654243,1.8127281787022769,0,0.0135,0.55,2595.8348141458277,0.09128433596209685,31913.67774768956,398920.9718461195
OBL04398,B,financials,south,783493.6655357226,3.769062846025182,0,0.0405,0.55,17452.321399808225,0.15203791013672135,119120.73951341062,1489009.2439176328
OBL04399,BB,real_estate,east,11910629.190963883,2.830235829000266,1,0.01875,0.3,66997.28919917184,0.062394411765248646,743156.7021241909,9289458.776552387
OBL04400,BB,real_estate,north,2910853.978334896,2.2413503327056197,1,0.01875,0.3,16373.553628133788,0.05838717549873342,169956.54208422595,2124456.776052824
OBL04401,BB,industrials,north,2227333.2026794236,4.513609073774179,1,0.015,0.35,11693.499314066972,0.08177772275002299,182146.23712063866,2276827.9640079834
OBL04402,A,real_estate,south,22509449.87156119,4.562201068609323,0,0.0025,0.5,28136.812339451484,0.06207276143368017,1397223.7118808005,17465296.398510005
OBL04403,A,consumer,south,540469.9542772457,3.230616562222003,1,0.0021000000000000003,0.35,397.2454163937756,0.032311087044215654,17463.17173743534,218289.64671794174
OBL04404,A,healthcare,east,1623495.2542324262,2.378418544707411,1,0.0016,0.35,909.1573423701586,0.023493422273287524,38141.459566360674,476768.24457950843
OBL04405,A,technology,south,6946906.751463209,4.372400526654902,1,0.0017,0.35,4133.409517120609,0.03521175275644328,244612.7629545891,3057659.5369323636
OBL04406,A,energy,east,5291834.311917508,4.308448595787578,0,0.0024,0.6000000000000001,7620.241409161212,0.07046871066210603,372908.7409983198,4661359.262478998
OBL04407,BBB,consumer,west,5213859.098993725,3.2678966204311295,1,0.00525,0.35,9580.46609440097,0.04988409542334062,260088.64481805573,3251108.060225697
OBL04408,BBB,consumer,west,1375346.6178418675,4.528304952529114,0,0.00525,0.55,3971.313359018393,0.09285129340567397,127702.71234773658,1596283.9043467073
OBL04409,B,healthcare,south,709322.8424066121,3.334695815354919,0,0.036,0.55,14044.59227965092,0.14224053302640519,100894.45919172131,1261180.7398965163
OBL04410,B,financials,north,3947581.0920431195,1.5706439578795126,0,0.0405,0.55,87932.36882526049,0.12597605015980384,497300.67366111727,6216258.420763966
OBL04411,BB,energy,north,7271632.179476987,2.149647245289038,0,0.018,0.6000000000000001,78533.62753835146,0.11411915471760738,829832.5177392667,10372906.471740834
OBL04412,B,technology,south,8203230.994479632,4.129567895951791,1,0.03825,0.35,109820.75493859606,0.09802870648198546,804152.1233617695,10051901.542022118
OBL04413,BBB,technology,west,2721708.9070185814,3.497667552557216,0,0.00425,0.55,6361.9945701559345,0.07410882939058924,201702.66104108718,2521283.2630135897
OBL04414,BB,industrials,west,1056588.7221306646,2.3375876701787632,1,0.015,0.35,5547.090791185989,0.06440576770788477,68050.4078003184,850630.0975039799
OBL04415,A,real_estate,east,9380121.697689686,2.4463822201880636,1,0.0025,0.3,7035.091273267265,0.026102545634604648,244845.05467209025,3060563.1834011283
OBL04416,BB,industrials,east,3559068.0130376113,1.6462991188315472,1,0.015,0.35,18685.107068447458,0.058886964622903014,209582.71217425153,2619783.902178144
OBL04417,B,real_estate,north,11037253.43946254,3.6673085035346276,1,0.056249999999999994,0.3,186253.65179093034,0.09061376573301157,1000127.0974993348,12501588.718741685
OBL04418,A,energy,west,953090.7655071844,4.426773405553147,0,0.0024,0.6000000000000001,1372.4507023303456,0.07170045274336012,68337.0393923808,854212.99240476
OBL04419,CCC,consumer,north,2096502.739306771,2.909292821304262,1,0.126,0.35,92455.7708034286,0.13329239314118144,279447.8673492419,3493098.341865524
OBL04420,BBB,healthcare,north,1579607.2203783737,1.5585182846702685,0,0.004,0.55,3475.1358848324226,0.05109159463385782,80704.65178428678,1008808.1473035847
OBL04421,BBB,technology,south,1443552.1397361078,1.752985870895876,1,0.00425,0.35,2147.2838078574605,0.03493470604567652,50430.06966328828,630375.8707911036
OBL04422,BB,technology,south,1218493.34723132,3.415737166648195,1,0.01275,0.35,5437.526562019765,0.06972130748631361,84954.94933234237,1061936.8666542796
OBL04423,BBB,energy,west,723126.0647603816,3.7009296353138863,1,0.006,0.39999999999999997,1735.5025554249157,0.06390491784333258,46211.31175888458,577641.3969860573
OBL04424,B,consumer,north,12831860.176917389,1.3081192130170112,0,0.04725,0.55,333467.9663476407,0.1298223807395658,1665862.6374846415,20823282.968558017
OBL04425,BB,industrials,east,1031718.8365664296,1.8246195622743122,1,0.015,0.35,5416.523891973755,0.0603105603290222,62223.54113532825,777794.264191603
OBL04426,BB,financials,north,1504100.401179831,1.1763412717970527,1,0.0135,0.35,7106.874395574701,0.05300976583123266,79732.01005320594,996650.1256650743
OBL04427,CCC,real_estate,west,2528349.1992369713,3.3920963704015055,0,0.15,0.5,189626.18994277285,0.2056109621996986,519856.31163195113,6498203.895399389
OBL04428,BBB,consumer,north,358797.23945091385,4.259176963633177,1,0.00525,0.35,659.2899274910542,0.05712210175788485,20495.252422363275,256190.65527954095
OBL04429,B,industrials,north,6143231.472862787,1.3207838633030717,1,0.045,0.35,96755.89569758889,0.08125497336026254,499168.1096733921,6239601.370917401
OBL04430,BBB,healthcare,north,1157318.8698700042,4.512434227431772,1,0.004,0.35,1620.246417818006,0.05294283160411546,61271.73803979285,765896.7254974106
OBL04431,BBB,real_estate,east,256876.35220185536,4.233336414557528,0,0.00625,0.5,802.738600630798,0.08685559059656824,22311.14728078422,278889.3410098027
OBL04432,B,industrials,north,833811.9070769518,1.3497409228700925,1,0.045,0.35,13132.53753646199,0.08147195358141264,67932.28498900257,849153.5623625321
OBL04433,BBB,real_estate,south,3184579.0640337626,3.582305137381259,0,0.00625,0.5,9951.809575105508,0.07986855287376025,254347.7213564505,3179346.5169556313
OBL04434,B,real_estate,east,18986768.456316892,1.412212822271362,1,0.056249999999999994,0.3,320401.71770034754,0.07630230887536775,1448734.2712989808,18109178.39123726
OBL04435,B,real_estate,west,7439848.7017776165,4.539318110469285,0,0.056249999999999994,0.5,209245.74473749544,0.1602462971882652,1192208.206100785,14902602.576259812
OBL04436,BB,technology,east,1979205.711728436,4.589301417733059,0,0.01275,0.55,13879.180053495658,0.12427209347404417,245960.03721227832,3074500.465153479
OBL04437,B,real_estate,south,2426470.723852931,2.963218559948913,1,0.056249999999999994,0.3,40946.69346501821,0.08614541747832327,209029.33350524,2612866.6688155
OBL04438,B,technology,north,6121147.897538363,1.2831668746354352,0,0.03825,0.55,128773.64889446332,0.12016873799272768,735570.6179140235,9194632.723925292
OBL04439,B,healthcare,south,2640685.305710855,1.3057674845283542,0,0.036,0.55,52285.569053074934,0.1179885779317924,311570.70398620423,3894633.799827553
OBL04440,BB,financials,north,423166.2609958182,3.484140418467112,0,0.0135,0.55,3142.00948789395,0.11225168149091592,47501.124347004385,593764.0543375548
OBL04441,A,energy,west,2041440.2680343913,3.6295354844024503,0,0.0024,0.6000000000000001,2939.6739859695235,0.06340133527003891,129430.03886740655,1617875.4858425818
OBL04442,BB,healthcare,west,2872289.2086042436,2.181817521243227,0,0.012,0.55,18957.10877678801,0.09216092907285431,264712.84203090053,3308910.5253862566
OBL04443,BB,financials,north,2417596.2575887763,3.6772277313397086,0,0.0135,0.55,17950.652212596666,0.11467390164098527,277235.1954503494,3465439.9431293677
OBL04444,A,technology,south,4266768.907681775,3.5666143511906974,0,0.0017,0.55,3989.42892868246,0.048410332011341144,206555.69943654214,2581946.2429567766
OBL04445,BBB,healthcare,west,1299463.7842551207,2.880202714207922,0,0.004,0.55,2858.8203253612655,0.0654561644386011,85057.91514421004,1063223.9393026256
OBL04446,B,technology,south,8806679.823654117,2.3041481302955584,0,0.03825,0.55,185270.5267901235,0.13231992145565322,1165299.1825509986,14566239.781887483
OBL04447,BB,technology,west,4511988.929567412,3.5253784004475284,1,0.01275,0.35,20134.750598194572,0.0705958606537948,318527.74174320576,3981596.771790072
OBL04448,BB,consumer,north,2720776.513502707,1.8244314999621962,0,0.01575,0.55,23568.726548217197,0.09631625737770028,262055.01094172872,3275687.636771609
OBL04449,BBB,technology,east,1138050.7876314865,4.965460736834753,1,0.00425,0.35,1692.8505466018364,0.057445389411078775,65375.77066507566,817197.1333134457
OBL04450,A,consumer,north,1182115.669997179,3.7426172232870316,1,0.0021000000000000003,0.35,868.8550174479267,0.0353005798698422,41729.36862412743,521617.1078015929
OBL04451,B,financials,south,2031844.3530825332,2.377709933627167,1,0.0405,0.35,28801.39370494491,0.0862550639664069,175256.86464491655,2190710.808061457
OBL04452,A,financials,north,1792267.1830387115,3.4558000706488152,0,0.0018000000000000002,0.55,1774.3445112083248,0.04887187110703577,87591.45075883801,1094893.134485475
OBL04453,BBB,healthcare,north,6475188.128508961,3.185858488907437,0,0.004,0.55,14245.413882719715,0.06877814782114723,445351.446272327,5566893.078404088
OBL04454,BBB,energy,north,1664130.8440043705,1.9558505115858065,0,0.006,0.6000000000000001,5990.871038415735,0.07352201490472508,122350.25271630206,1529378.1589537757
OBL04455,B,consumer,east,1348891.8995768814,4.45555228800356,0,0.04725,0.55,35054.32824025421,0.1667763720397592,224963.2972852515,2812041.216065644
OBL04456,BB,consumer,west,2815063.303503119,2.431362385554143,0,0.01575,0.55,24385.48586659577,0.10392588467660033,292557.94423719466,3656974.302964933
OBL04457,BB,industrials,north,1728219.5833592631,2.5096536163315273,1,0.015,0.35,9073.15281263613,0.06577943153118627,113681.30175443592,1421016.271930449
OBL04458,BBB,consumer,south,3330996.77230526,1.2657467018750164,0,0.00525,0.55,9618.25318003144,0.055416504878038654,184592.19888118544,2307402.486014818
OBL04459,BBB,consumer,south,665522.7127765876,2.269816746904246,1,0.00525,0.35,1222.8979847269795,0.04259644113209011,28348.899056856826,354361.23821071035
OBL04460,B,real_estate,west,2290294.6259986595,4.781069705207763,1,0.056249999999999994,0.3,38648.721813727374,0.09768200036265422,223720.56048738607,2796507.006092326
OBL04461,CCC,real_estate,north,751131.8803658093,3.357600923202657,1,0.15,0.3,33800.93461646142,0.12316490702020905,92513.08820516968,1156413.602564621
OBL04462,A,technology,south,1414699.6195054124,4.626137329271732,1,0.0017,0.35,841.7462736057203,0.03659891448017293,51776.47038941178,647205.8798676472
OBL04463,BBB,industrials,north,521121.7058022171,1.0500609344033198,1,0.005,0.35,911.9629851538799,0.0328205169370804,17103.483771561896,213793.5471445237
OBL04464,BB,real_estate,south,1184939.256691113,3.9117149717619797,1,0.01875,0.3,6665.283318887511,0.06975363944129614,82653.82567106937,1033172.8208883671
OBL04465,BBB,industrials,north,2611737.7672036267,1.2491138073425874,0,0.005,0.55,7182.278859809974,0.053838865120233004,140612.99737789456,1757662.467223682
OBL04466,A,financials,north,2227174.9488566862,2.95250897725482,0,0.0018000000000000002,0.55,2204.9031993681197,0.044468604724715595,99039.36245349665,1237992.030668708
OBL04467,BBB,industrials,north,465259.93321315455,3.142999165370067,1,0.005,0.35,814.2048831230204,0.04796746217259166,22317.33824682451,278966.72808530636
OBL04468,B,technology,west,842738.2409210636,1.1609739822393017,0,0.03825,0.55,17729.105743376876,0.11871446227009365,100045.2171053887,1250565.2138173587
OBL04469,CCC,financials,west,5022675.852292017,1.5417974607501295,1,0.108,0.35,189857.14721663826,0.11672751902981761,586284.4911290217,7328556.1391127715
OBL04470,B,real_estate,south,2412456.034357679,2.256879819849927,1,0.056249999999999994,0.3,40710.19557978583,0.08166279774302831,197007.9091976993,2462598.8649712414
OBL04471,BBB,consumer,south,446129.88236602605,2.354078081444083,0,0.00525,0.55,1288.2000353319004,0.06790408422899416,30294.04110925389,378675.5138656736
OBL04472,BB,consumer,north,1507106.5225498404,2.926905160725518,1,0.01575,0.35,8307.924705555995,0.07008841705569935,105630.71049983797,1320383.8812479745
OBL04473,BBB,technology,south,801782.8610595703,4.5625686479180025,1,0.00425,0.35,1192.652005826111,0.05462221518481759,43795.15596829455,547439.4496036819
OBL04474,BBB,technology,west,2829233.873685957,2.60732016516404,1,0.00425,0.35,4208.485387107861,0.04092125834228239,115775.81025583939,1447197.6281979925
OBL04475,BBB,consumer,south,14960050.794199351,3.839992567633634,0,0.00525,0.55,43197.14666825063,0.08495355592792972,1270909.511829684,15886368.897871051
OBL04476,BB,real_estate,west,1612922.2398160372,1.8753101995653134,0,0.01875,0.5,15121.145998275348,0.09316058818284739,150260.78455445767,1878259.8069307208
OBL04477,BBB,industrials,north,178173.11133989223,4.023165006230725,1,0.005,0.35,311.80294484481135,0.05433737008120968,9681.458289396302,121018.22861745377
OBL04478,BBB,technology,south,1266544.4557784882,3.432498947324346,0,0.00425,0.55,2960.5476653822166,0.07339123008125398,92953.25556217563,1161915.6945271953
OBL04479,BB,financials,north,1519911.8512009059,3.3090397661201623,1,0.0135,0.35,7181.583496924281,0.07003506261199,106447.12166356106,1330589.0207945132
OBL04480,BBB,real_estate,north,2157192.8462394713,1.0362609778732446,1,0.00625,0.3,4044.7365866990085,0.031526245140396154,68008.19048565449,850102.381070681
OBL04481,A,energy,north,3160813.050119496,4.814286224349098,0,0.0024,0.6000000000000001,4551.570792172074,0.07573439834514932,239382.27463229632,2992278.4329037042
OBL04482,BBB,real_estate,north,1957046.7640301366,1.775651264217669,0,0.00625,0.5,6115.771137594177,0.06047907159015463,118360.37134705909,1479504.6418382386
OBL04483,B,real_estate,north,6096020.161536428,4.563576738223788,1,0.056249999999999994,0.3,102870.34022592721,0.09630173023057342,587057.2890764177,7338216.113455221
OBL04484,BBB,real_estate,east,301325.6925199599,4.66444155507337,1,0.00625,0.3,564.9856734749247,0.05488939414424301,16539.584702515054,206744.8087814382
OBL04485,BB,industrials,east,139336.53500211693,3.416937921757384,0,0.015,0.55,1149.5264137674646,0.11474980906040226,15988.840786630974,199860.50983288718
OBL04486,BB,consumer,south,2650850.6547067044,3.8325298047124394,0,0.01575,0.55,22962.993796396826,0.12149355522405847,322061.27040834056,4025765.880104257
OBL04487,A,real_estate,north,1796905.4787169597,1.6566271156680892,1,0.0025,0.3,1347.6791090377199,0.021943990441181352,39431.276648671366,492890.9581083921
OBL04488,BBB,financials,north,871171.8442260537,3.799538308165028,0,0.0045000000000000005,0.55,2156.1503144594835,0.0793222221007888,69103.28651565281,863791.0814456602
OBL04489,BBB,consumer,west,8164976.87892643,4.5909420371680945,1,0.00525,0.35,15003.145015027314,0.05954454231195606,486179.81124337774,6077247.640542222
OBL04490,B,financials,north,2022348.103064042,3.262964738508277,0,0.0405,0.55,45047.80399575154,0.1460382082219448,295340.09337252163,3691751.1671565203
OBL04491,BB,technology,south,492951.0101469596,2.8445151900547105,0,0.01275,0.55,3456.8189586555545,0.10240207385213745,50479.20574655472,630990.071831934
OBL04492,B,technology,south,1514626.9153417589,4.8802887266897415,1,0.03825,0.35,20277.067829137795,0.1037144155132066,157088.64524524158,1963608.0655655197
OBL04493,BBB,healthcare,west,4976803.55463277,2.5823530847693172,0,0.004,0.55,10948.967820192094,0.06221902121608129,309651.8459539651,3870648.074424564
OBL04494,BB,energy,north,316797.6663419329,4.136212403851081,0,0.018,0.6000000000000001,3421.4147964928757,0.14119732717994146,44730.98374432383,559137.2968040479
OBL04495,BB,real_estate,south,6260241.935203279,3.9460052076998706,0,0.01875,0.5,58689.768142530746,0.11664496159018373,730225.680077044,9127821.000963049
OBL04496,BBB,financials,east,1052902.1099104625,1.2238092662568931,1,0.0045000000000000005,0.35,1658.3208231089784,0.03221431739145992,33918.522750793454,423981.53438491817
OBL04497,B,real_estate,south,398287.4195809776,3.0757308969477366,1,0.056249999999999994,0.3,6721.100205428996,0.08685945168551457,34595.02687804219,432437.83597552736
OBL04498,B,real_estate,north,615439.4705020915,2.8409375800956465,1,0.056249999999999994,0.3,10385.541064722793,0.08536938877931033,52539.69142742594,656746.1428428242
OBL04499,BB,industrials,west,2474702.3312292052,2.983478729878105,1,0.015,0.35,12992.187238953326,0.06956214642395651,172145.6059206725,2151820.074008406
OBL04500,BBB,financials,north,656439.1860226279,2.927499604576254,1,0.0045000000000000005,0.35,1033.891717985639,0.04429450143509807,29076.6464673339,363458.0808416738
OBL04501,A,technology,east,2441646.5623704325,4.97449098255761,1,0.0017,0.35,1452.7797046104072,0.03850334004704379,94011.54786564427,1175144.3483205533
